Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Organism
Downregulated_in_human_Dendritic_cells,R-HSA-3928663,EPHA-mediated growth cone collapse,0.02654867256637168,0.002840640090900483,0.003923902048581967,0.020470922951564417,0.012780932193990919,ROCK1/ROCK2/EPHA2,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-525793,Myogenesis,0.02654867256637168,0.002840640090900483,0.003923902048581967,0.020470922951564417,0.012780932193990919,MAPK14/MAP2K6/ABL1,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-70268,Pyruvate metabolism,0.02654867256637168,0.002840640090900483,0.003923902048581967,0.020470922951564417,0.012780932193990919,PDK1/PDK2/PDK3,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5621481,C-type lectin receptors (CLRs),0.05309734513274336,0.013445696430262286,0.004138089107152615,0.021386572675284078,0.0133526141381806,PDPK1/PRKACA/PRKACB/RPS6KA5/RAF1/CHUK,6,Human
Downregulated_in_human_Dendritic_cells,R-HSA-4641262,Disassembly of the destruction complex and recruitment of AXIN to the membrane,0.02654867256637168,0.002935328093930499,0.004310798849134088,0.021870383152028904,0.013654679116523235,CSNK1A1/CSNK1G2/GSK3B,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5339562,Uptake and actions of bacterial toxins,0.02654867256637168,0.002935328093930499,0.004310798849134088,0.021870383152028904,0.013654679116523235,MAP2K4/MAP2K6/MAP2K7,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5673001,RAF/MAP kinase cascade,0.07079646017699115,0.023009184736293913,0.004495863185398893,0.022601930377505346,0.014111417462304661,MAPK3/MAP3K11/BRAF/RAF1/CSK/JAK1/PDGFRB/DUSP4,8,Human
Downregulated_in_human_Dendritic_cells,R-HSA-418889,Ligand-independent caspase activation via DCC,0.017699115044247787,9.46880030300161e-4,0.004828086897828719,0.0238386790580293,0.014883576151201316,DAPK2/DAPK3,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-74749,Signal attenuation,0.017699115044247787,9.46880030300161e-4,0.004828086897828719,0.0238386790580293,0.014883576151201316,MAPK3/INSR,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-453279,Mitotic G1-G1/S phases,0.05309734513274336,0.014013824448442382,0.0050606890237853645,0.024766026815515985,0.015462561712171396,CDK1/CDK4/CDK6/DYRK1A/ABL1/WEE1,6,Human
Downregulated_in_human_Dendritic_cells,R-HSA-202433,Generation of second messenger molecules,0.02654867256637168,0.0031247040999905313,0.005152039961970494,0.02477459216495377,0.015467909451041852,ITK/LCK/ZAP70,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-2559585,Oncogene Induced Senescence,0.02654867256637168,0.0031247040999905313,0.005152039961970494,0.02477459216495377,0.015467909451041852,CDK4/CDK6/MAPK3,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-1489509,DAG and IP3 signaling,0.02654867256637168,0.003219392103020547,0.005607087260936988,0.026730338407742714,0.016688971157779783,PRKACA/PRKACB/PRKCE,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-1059683,Interleukin-6 signaling,0.017699115044247787,0.001041568033330177,0.005859909726886944,0.0272313452014158,0.01700177258221068,JAK1/TYK2,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-169893,Prolonged ERK activation events,0.017699115044247787,0.001041568033330177,0.005859909726886944,0.0272313452014158,0.01700177258221068,BRAF/NTRK1,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-9020956,Interleukin-27 signaling,0.017699115044247787,0.001041568033330177,0.005859909726886944,0.0272313452014158,0.01700177258221068,JAK1/TYK2,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-1632852,Macroautophagy,0.035398230088495575,0.006438784206041094,0.005981399529147243,0.027564282830153542,0.017209640750528908,PRKAA1/PIK3R4/ULK1/MTOR,4,Human
Downregulated_in_human_Dendritic_cells,R-HSA-114604,GPVI-mediated activation cascade,0.02654867256637168,0.0033140801060505634,0.006085522897435275,0.027812348448609147,0.01736451944635729,PDPK1/LCK/PIK3CG,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-2029481,FCGR activation,0.017699115044247787,0.0011362560363601933,0.0069829730789051974,0.031141807359956246,0.019443252715457597,FGR/HCK,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-8984722,Interleukin-35 Signalling,0.017699115044247787,0.0011362560363601933,0.0069829730789051974,0.031141807359956246,0.019443252715457597,JAK1/TYK2,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-9020558,Interleukin-2 signaling,0.017699115044247787,0.0011362560363601933,0.0069829730789051974,0.031141807359956246,0.019443252715457597,JAK1/LCK,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5685938,HDR through Single Strand Annealing (SSA),0.02654867256637168,0.0035034561121105954,0.007113761119013362,0.031471279190515115,0.019648957027674805,ABL1/ATM/ATR,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,0.02654867256637168,0.003692832118170628,0.008238982782895024,0.03615997999159483,0.022576327090973836,CHEK1/ATM/ATR,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-74752,Signaling by Insulin receptor,0.035398230088495575,0.007101600227251207,0.008433218933662055,0.03672102417570958,0.022926612600423987,PDPK1/MAPK3/INSR/PIK3R4,4,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5693532,DNA Double-Strand Break Repair,0.05309734513274336,0.015718208502982674,0.0087355747506830915,0.037740412790060546,0.02356306347223729,CHEK1/CHEK2/ABL1/ATM/ATR/PRKDC,6,Human
Downregulated_in_human_Dendritic_cells,R-HSA-69481,G2/M Checkpoints,0.05309734513274336,0.015907584509042703,0.009237560820337365,0.038266588556057975,0.02389157903566578,CHEK1/CHEK2/CDK1/WEE1/ATM/ATR,6,Human
Downregulated_in_human_Dendritic_cells,R-HSA-162658,Golgi Cisternae Pericentriolar Stack Reorganization,0.017699115044247787,0.0013256320424202253,0.009494712248865665,0.038266588556057975,0.02389157903566578,CDK1/MAPK3,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-198323,AKT phosphorylates targets in the cytosol,0.017699115044247787,0.0013256320424202253,0.009494712248865665,0.038266588556057975,0.02389157903566578,GSK3B/CHUK,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-4839735,"AXIN mutants destabilize the destruction complex, activating WNT signaling",0.017699115044247787,0.0013256320424202253,0.009494712248865665,0.038266588556057975,0.02389157903566578,CSNK1A1/GSK3B,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-4839744,truncated APC mutants destabilize the destruction complex,0.017699115044247787,0.0013256320424202253,0.009494712248865665,0.038266588556057975,0.02389157903566578,CSNK1A1/GSK3B,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-4839748,AMER1 mutants destabilize the destruction complex,0.017699115044247787,0.0013256320424202253,0.009494712248865665,0.038266588556057975,0.02389157903566578,CSNK1A1/GSK3B,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5467337,APC truncation mutants have impaired AXIN binding,0.017699115044247787,0.0013256320424202253,0.009494712248865665,0.038266588556057975,0.02389157903566578,CSNK1A1/GSK3B,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5467340,AXIN missense mutants destabilize the destruction complex,0.017699115044247787,0.0013256320424202253,0.009494712248865665,0.038266588556057975,0.02389157903566578,CSNK1A1/GSK3B,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5467348,Truncations of AMER1 destabilize the destruction complex,0.017699115044247787,0.0013256320424202253,0.009494712248865665,0.038266588556057975,0.02389157903566578,CSNK1A1/GSK3B,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-8878166,Transcriptional regulation by RUNX2,0.04424778761061947,0.011457248366631948,0.009549347596267632,0.038266588556057975,0.02389157903566578,CDK1/CDK4/GSK3B/MAPK3/ABL1,5,Human
Downregulated_in_human_Dendritic_cells,R-HSA-3928662,EPHB-mediated forward signaling,0.02654867256637168,0.003976896127260676,0.010112867849734622,0.039740668406208525,0.024811914413698285,ROCK1/ROCK2/LIMK1,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5693579,Homologous DNA Pairing and Strand Exchange,0.02654867256637168,0.003976896127260676,0.010112867849734622,0.039740668406208525,0.024811914413698285,CHEK1/ATM/ATR,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-112315,Transmission across Chemical Synapses,0.061946902654867256,0.021399488684783637,0.0106507656727537,0.039740668406208525,0.024811914413698285,PDPK1/PRKACA/PRKACB/PRKCB/RPS6KA2/BRAF/RAF1,7,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5362517,Signaling by Retinoic Acid,0.02654867256637168,0.004071584130290692,0.010787943508998686,0.039740668406208525,0.024811914413698285,PDK1/PDK2/PDK3,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-4419969,Depolymerisation of the Nuclear Lamina,0.017699115044247787,0.0014203200454502415,0.010879414164387825,0.039740668406208525,0.024811914413698285,PRKCB/CDK1,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-4839743,phosphorylation site mutants of CTNNB1 are not targeted to the proteasome by the destruction complex,0.017699115044247787,0.0014203200454502415,0.010879414164387825,0.039740668406208525,0.024811914413698285,CSNK1A1/GSK3B,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5339716,Misspliced GSK3beta mutants stabilize beta-catenin,0.017699115044247787,0.0014203200454502415,0.010879414164387825,0.039740668406208525,0.024811914413698285,CSNK1A1/GSK3B,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5358747,S33 mutants of beta-catenin aren't phosphorylated,0.017699115044247787,0.0014203200454502415,0.010879414164387825,0.039740668406208525,0.024811914413698285,CSNK1A1/GSK3B,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5358749,S37 mutants of beta-catenin aren't phosphorylated,0.017699115044247787,0.0014203200454502415,0.010879414164387825,0.039740668406208525,0.024811914413698285,CSNK1A1/GSK3B,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5358751,S45 mutants of beta-catenin aren't phosphorylated,0.017699115044247787,0.0014203200454502415,0.010879414164387825,0.039740668406208525,0.024811914413698285,CSNK1A1/GSK3B,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5358752,T41 mutants of beta-catenin aren't phosphorylated,0.017699115044247787,0.0014203200454502415,0.010879414164387825,0.039740668406208525,0.024811914413698285,CSNK1A1/GSK3B,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-937039,IRAK1 recruits IKK complex,0.017699115044247787,0.0014203200454502415,0.010879414164387825,0.039740668406208525,0.024811914413698285,IRAK1/CHUK,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-975144,IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation,0.017699115044247787,0.0014203200454502415,0.010879414164387825,0.039740668406208525,0.024811914413698285,IRAK1/CHUK,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,0.035398230088495575,0.0076697282454313035,0.010995157804972702,0.039740668406208525,0.024811914413698285,PRKACA/CSNK1D/CDK1/CDK11A,4,Human
Downregulated_in_human_Dendritic_cells,R-HSA-380287,Centrosome maturation,0.035398230088495575,0.0076697282454313035,0.010995157804972702,0.039740668406208525,0.024811914413698285,PRKACA/CSNK1D/CDK1/CDK11A,4,Human
Downregulated_in_human_Dendritic_cells,R-HSA-69231,Cyclin D associated events in G1,0.02654867256637168,0.004166272133320708,0.011488545174087764,0.04098816439529377,0.025590783138205682,CDK4/CDK6/ABL1,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-69236,G1 Phase,0.02654867256637168,0.004166272133320708,0.011488545174087764,0.04098816439529377,0.025590783138205682,CDK4/CDK6/ABL1,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-1295596,Spry regulation of FGF signaling,0.017699115044247787,0.0015150080484802575,0.0123474079015333,0.043215927655366554,0.026981677493024138,MAPK3/BRAF,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-399954,Sema3A PAK dependent Axon repulsion,0.017699115044247787,0.0015150080484802575,0.0123474079015333,0.043215927655366554,0.026981677493024138,LIMK1/FES,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-975110,TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,0.017699115044247787,0.0015150080484802575,0.0123474079015333,0.043215927655366554,0.026981677493024138,IRAK1/IRAK4,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-418597,G alpha (z) signalling events,0.02654867256637168,0.004450336142410757,0.013745027979615946,0.046859281637631596,0.02925638979184004,PRKCB/PRKCE/PRKCH,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-437239,Recycling pathway of L1,0.02654867256637168,0.004450336142410757,0.013745027979615946,0.046859281637631596,0.02925638979184004,RPS6KA2/RPS6KA4/RPS6KA5,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-164378,PKA activation in glucagon signalling,0.017699115044247787,0.0016096960515102736,0.013896785151124018,0.046859281637631596,0.02925638979184004,PRKACA/PRKACB,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-196299,Beta-catenin phosphorylation cascade,0.017699115044247787,0.0016096960515102736,0.013896785151124018,0.046859281637631596,0.02925638979184004,CSNK1A1/GSK3B,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-432142,Platelet sensitization by LDL,0.017699115044247787,0.0016096960515102736,0.013896785151124018,0.046859281637631596,0.02925638979184004,MAPK14/FGR,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-6788467,IL-6-type cytokine receptor ligand interactions,0.017699115044247787,0.0016096960515102736,0.013896785151124018,0.046859281637631596,0.02925638979184004,JAK1/TYK2,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-392451,G beta:gamma signalling through PI3Kgamma,0.02654867256637168,0.004545024145440773,0.014549185655828082,0.048468070287186325,0.03026083002607236,PDPK1/JAK1/PIK3CG,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-512988,"Interleukin-3, 5 and GM-CSF signaling",0.02654867256637168,0.004545024145440773,0.014549185655828082,0.048468070287186325,0.03026083002607236,PRKACA/HCK/JAK1,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5687128,MAPK6/MAPK4 signaling,0.035398230088495575,0.008427232269671433,0.01512427865137858,0.0500821921809123,0.03126860004823306,PRKACA/PRKACB/MAPKAPK5/CDK1,4,Human
Downregulated_in_human_Dendritic_cells,R-HSA-881907,Gastrin-CREB signalling pathway via PKC and MAPK,0.017699115044247787,0.0017043840545402898,0.015525668274017725,0.050802926364093504,0.031718587317831295,RPS6KA2/MAPK3,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-8963898,Plasma lipoprotein assembly,0.017699115044247787,0.0017043840545402898,0.015525668274017725,0.050802926364093504,0.031718587317831295,PRKACA/PRKACB,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-2682334,EPH-Ephrin signaling,0.035398230088495575,0.008711296278761481,0.01689354254822808,0.05476673597492672,0.034193374702152786,ROCK1/ROCK2/LIMK1/EPHA2,4,Human
Downregulated_in_human_Dendritic_cells,R-HSA-397795,G-protein beta:gamma signalling,0.02654867256637168,0.004829088154530821,0.0171191132685372,0.05476673597492672,0.034193374702152786,PDPK1/JAK1/PIK3CG,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-163615,PKA activation,0.017699115044247787,0.0017990720575703058,0.017232209872761754,0.05476673597492672,0.034193374702152786,PRKACA/PRKACB,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-202430,Translocation of ZAP-70 to Immunological synapse,0.017699115044247787,0.0017990720575703058,0.017232209872761754,0.05476673597492672,0.034193374702152786,LCK/ZAP70,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-6804760,Regulation of TP53 Activity through Methylation,0.017699115044247787,0.0017990720575703058,0.017232209872761754,0.05476673597492672,0.034193374702152786,CHEK2/ATM,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-68875,Mitotic Prophase,0.04424778761061947,0.01335100842723227,0.0175730577750334,0.055530862569105555,0.034670453835855375,PRKCB/VRK1/CDK1/MAPK3/NEK7,5,Human
Downregulated_in_human_Dendritic_cells,R-HSA-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,0.02654867256637168,0.005018464160590853,0.018964372066880716,0.05874340547448336,0.03667619110237088,CHEK1/CHEK2/ATM,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-69610,p53-Independent DNA Damage Response,0.02654867256637168,0.005018464160590853,0.018964372066880716,0.05874340547448336,0.03667619110237088,CHEK1/CHEK2/ATM,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-69613,p53-Independent G1/S DNA damage checkpoint,0.02654867256637168,0.005018464160590853,0.018964372066880716,0.05874340547448336,0.03667619110237088,CHEK1/CHEK2/ATM,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-111931,PKA-mediated phosphorylation of CREB,0.017699115044247787,0.001893760060600322,0.019014592368774903,0.05874340547448336,0.03667619110237088,PRKACA/PRKACB,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-71406,Pyruvate metabolism and Citric Acid (TCA) cycle,0.02654867256637168,0.00511315216362087,0.01992675915034816,0.06121943227856963,0.03822208772698361,PDK1/PDK2/PDK3,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-195258,RHO GTPase Effectors,0.07079646017699115,0.03011078496354512,0.020638750899964954,0.06305651518055591,0.039369062490191946,CIT/PDPK1/ROCK1/ROCK2/MAPK3/LIMK1/ABL1/PIK3R4,8,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5218921,VEGFR2 mediated cell proliferation,0.017699115044247787,0.001988448063630338,0.020871027584990046,0.06341581458516206,0.03959338951924081,PDPK1/PRKCB,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5358351,Signaling by Hedgehog,0.04424778761061947,0.014108512451472398,0.021750522174326062,0.06572698777269023,0.041036360501460735,PRKACA/PRKACB/CSNK1A1/GSK3B/ULK3,5,Human
Downregulated_in_human_Dendritic_cells,R-HSA-202427,Phosphorylation of CD3 and TCR zeta chains,0.017699115044247787,0.002083136066660354,0.02279975633388977,0.06852318072087524,0.04278215147320278,CSK/LCK,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-389948,PD-1 signaling,0.017699115044247787,0.0021778240696903703,0.024799048010869976,0.0741290462162762,0.0462821493460333,CSK/LCK,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-416476,G alpha (q) signalling events,0.05309734513274336,0.01988448063630338,0.025104023655440573,0.07463723162074536,0.046599432705062296,GRK5/PRKCE/PRKCH/RPS6KA2/TRIO/MAPK3,6,Human
Downregulated_in_human_Dendritic_cells,R-HSA-163560,Triglyceride catabolism,0.017699115044247787,0.0022725120727203865,0.02686720019286526,0.07778828118667272,0.0485667768710929,PRKACA/PRKACB,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5260271,Diseases of Immune System,0.017699115044247787,0.0022725120727203865,0.02686720019286526,0.07778828118667272,0.0485667768710929,IRAK4/CHUK,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5602358,Diseases associated with the TLR signaling cascade,0.017699115044247787,0.0022725120727203865,0.02686720019286526,0.07778828118667272,0.0485667768710929,IRAK4/CHUK,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-6783589,Interleukin-6 family signaling,0.017699115044247787,0.0022725120727203865,0.02686720019286526,0.07778828118667272,0.0485667768710929,JAK1/TYK2,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-8940973,RUNX2 regulates osteoblast differentiation,0.017699115044247787,0.0022725120727203865,0.02686720019286526,0.07778828118667272,0.0485667768710929,MAPK3/ABL1,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,0.02654867256637168,0.0057759681848309815,0.027407393581021178,0.07893900338700371,0.049285225299204746,MAPK3/LIMK1/ABL1,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-69273,Cyclin A/B1/B2 associated events during G2/M transition,0.017699115044247787,0.0023672000757504023,0.02900253824217225,0.08267218375217142,0.05161602031162505,CDK1/WEE1,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-8854691,Interleukin-20 family signaling,0.017699115044247787,0.0023672000757504023,0.02900253824217225,0.08267218375217142,0.05161602031162505,JAK1/TYK2,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),0.035398230088495575,0.01041568033330177,0.030197239586059594,0.08563627431328695,0.05346663743172765,RPS6KA2/CDK4/CDK6/MAPK3,4,Human
Downregulated_in_human_Dendritic_cells,R-HSA-449836,Other interleukin signaling,0.017699115044247787,0.0024618880787804186,0.031203414915406184,0.08759131191989655,0.05468725670453234,JAK1/TYK2,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-912694,Regulation of IFNA signaling,0.017699115044247787,0.0024618880787804186,0.031203414915406184,0.08759131191989655,0.05468725670453234,JAK1/TYK2,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5610787,Hedgehog 'off' state,0.035398230088495575,0.010699744342391819,0.032878038141838144,0.09072509861555617,0.05664382287218506,PRKACA/PRKACB/CSNK1A1/GSK3B,4,Human
Downregulated_in_human_Dendritic_cells,R-HSA-114508,Effects of PIP2 hydrolysis,0.017699115044247787,0.002556576081810435,0.033468209977528855,0.09072509861555617,0.05664382287218506,PRKCE/PRKCH,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-1538133,G0 and Early G1,0.017699115044247787,0.002556576081810435,0.033468209977528855,0.09072509861555617,0.05664382287218506,CDK1/DYRK1A,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,0.017699115044247787,0.002556576081810435,0.033468209977528855,0.09072509861555617,0.05664382287218506,HCK/LCK,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-354192,Integrin alphaIIb beta3 signaling,0.017699115044247787,0.002556576081810435,0.033468209977528855,0.09072509861555617,0.05664382287218506,PDPK1/CSK,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5357769,Caspase activation via extrinsic apoptotic signalling pathway,0.017699115044247787,0.002556576081810435,0.033468209977528855,0.09072509861555617,0.05664382287218506,DAPK2/DAPK3,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-9006921,Integrin signaling,0.017699115044247787,0.002556576081810435,0.033468209977528855,0.09072509861555617,0.05664382287218506,PDPK1/CSK,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5685942,HDR through Homologous Recombination (HRR),0.02654867256637168,0.006344096203011079,0.034851742746275616,0.0940147011643435,0.05869767199372736,CHEK1/ATM/ATR,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-111933,Calmodulin induced events,0.017699115044247787,0.0026512640848404506,0.03579532982088453,0.09562713715434369,0.059704389429189555,PRKACA/PRKACB,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-111997,CaM pathway,0.017699115044247787,0.0026512640848404506,0.03579532982088453,0.09562713715434369,0.059704389429189555,PRKACA/PRKACB,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-69615,G1/S DNA Damage Checkpoints,0.02654867256637168,0.006438784206041094,0.03618422012552774,0.09620131600681173,0.06006287551200961,CHEK1/CHEK2/ATM,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5357801,Programmed Cell Death,0.04424778761061947,0.016286336521162768,0.03718717285637765,0.0979262218551278,0.06113981301700185,ROCK1/DAPK2/DAPK3/BMX/MLKL,5,Human
Downregulated_in_human_Dendritic_cells,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,0.04424778761061947,0.016286336521162768,0.03718717285637765,0.0979262218551278,0.06113981301700185,PRKACA/PRKACB/CDK5/ABL1/WEE1,5,Human
Downregulated_in_human_Dendritic_cells,R-HSA-909733,Interferon alpha/beta signaling,0.02654867256637168,0.0065334722090711105,0.03754268371706591,0.09839385827268932,0.061431779791457315,JAK1/TYK2/RNASEL,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5218920,VEGFR2 mediated vascular permeability,0.017699115044247787,0.002745952087870467,0.03818320708918305,0.09913292732543767,0.06189321435755888,PDPK1/MTOR,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5654732,Negative regulation of FGFR3 signaling,0.017699115044247787,0.002745952087870467,0.03818320708918305,0.09913292732543767,0.06189321435755888,MAPK3/BRAF,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-373760,L1CAM interactions,0.035398230088495575,0.011267872360571916,0.038646287758403536,0.09966040791686923,0.0622225445831029,RPS6KA2/RPS6KA4/RPS6KA5/MAPK3,4,Human
Downregulated_in_human_Dendritic_cells,R-HSA-380259,Loss of Nlp from mitotic centrosomes,0.02654867256637168,0.006628160212101127,0.03892703094040462,0.09966040791686923,0.0622225445831029,PRKACA/CSNK1D/CDK1,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,0.02654867256637168,0.006628160212101127,0.03892703094040462,0.09966040791686923,0.0622225445831029,PRKACA/CSNK1D/CDK1,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-111996,Ca-dependent events,0.017699115044247787,0.002840640090900483,0.040630300306368806,0.10354173303881083,0.06464583313358704,PRKACA/PRKACB,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5654733,Negative regulation of FGFR4 signaling,0.017699115044247787,0.002935328093930499,0.04313509351031606,0.10917140389284104,0.06816069377910319,MAPK3/BRAF,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-8854518,AURKA Activation by TPX2,0.02654867256637168,0.006912224221191175,0.04323424494128786,0.10917140389284104,0.06816069377910319,PRKACA/CSNK1D/CDK1,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-8941326,RUNX2 regulates bone development,0.017699115044247787,0.003030016096960515,0.045696095891290096,0.11486336830856102,0.07171444714039786,MAPK3/ABL1,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,0.02654867256637168,0.007196288230281223,0.04777007176563494,0.11953325649952996,0.0746300716319517,CHEK2/ABL1/ATM,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-163359,Glucagon signaling in metabolic regulation,0.017699115044247787,0.0031247040999905313,0.04831184143511719,0.11980470095793633,0.07479954680537379,PRKACA/PRKACB,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5654726,Negative regulation of FGFR1 signaling,0.017699115044247787,0.0031247040999905313,0.04831184143511719,0.11980470095793633,0.07479954680537379,MAPK3/BRAF,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-5693606,DNA Double Strand Break Response,0.02654867256637168,0.0072909762333112395,0.04933217164459683,0.12134830550807378,0.07576328962910098,CHEK2/ABL1/ATM,3,Human
Downregulated_in_human_Dendritic_cells,R-HSA-194315,Signaling by Rho GTPases,0.07964601769911504,0.04223084935138718,0.04937318036042785,0.12134830550807378,0.07576328962910098,CIT/PDPK1/ROCK1/ROCK2/TRIO/MAPK3/LIMK1/ABL1/PIK3R4,9,Human
Downregulated_in_human_Dendritic_cells,R-HSA-3301854,Nuclear Pore Complex (NPC) Disassembly,0.017699115044247787,0.003219392103020547,0.05098088857100343,0.12365101482353025,0.077200976229405,CDK1/NEK7,2,Human
Downregulated_in_human_Dendritic_cells,R-HSA-4791275,Signaling by WNT in cancer,0.017699115044247787,0.003219392103020547,0.05098088857100343,0.12365101482353025,0.077200976229405,CSNK1A1/GSK3B,2,Human
